kdgd;kdbr;nmbr;juml;hrga;ttal;ordr;kdmr;kdgl;kdkm
CW7;UP11-TEAK;ULTRAN P-01 1L TEAK;8;61000;488000;0;ULP1;POLI;LT
CW8;UP11-TEAK;ULTRAN P-01 1L TEAK;7;61000;427000;0;ULP1;POLI;LT
CW9;UP11-TEAK;ULTRAN P-01 1L TEAK;8;61000;488000;0;ULP1;POLI;LT
GUDANG;UP11-TEAK;ULTRAN P-01 1L TEAK;37;61000;2257000;0;ULP1;POLI;LT
RUSAK;UP11-TEAK;ULTRAN P-01 1L TEAK;0;61000;0;0;ULP1;POLI;LT
CA0;UP31-BAR;ULTRAN P-03 1L BROWN AR;8;65000;520000;0;ULP3;POLI;LT
CA1;UP31-BAR;ULTRAN P-03 1L BROWN AR;1;65000;65000;0;ULP3;POLI;LT
CA2;UP31-BAR;ULTRAN P-03 1L BROWN AR;2;65000;130000;0;ULP3;POLI;LT
CA3;UP31-BAR;ULTRAN P-03 1L BROWN AR;2;65000;130000;0;ULP3;POLI;LT
CA4;UP31-BAR;ULTRAN P-03 1L BROWN AR;6;65000;390000;4;ULP3;POLI;LT
CA5;UP31-BAR;ULTRAN P-03 1L BROWN AR;12;65000;780000;0;ULP3;POLI;LT
CW1;UP31-BAR;ULTRAN P-03 1L BROWN AR;3;65000;195000;0;ULP3;POLI;LT
CW2;UP31-BAR;ULTRAN P-03 1L BROWN AR;3;65000;195000;1;ULP3;POLI;LT
CW3;UP31-BAR;ULTRAN P-03 1L BROWN AR;4;65000;260000;0;ULP3;POLI;LT
CW4;UP31-BAR;ULTRAN P-03 1L BROWN AR;3;65000;195000;0;ULP3;POLI;LT
CW5;UP31-BAR;ULTRAN P-03 1L BROWN AR;4;65000;260000;1;ULP3;POLI;LT
CW6;UP31-BAR;ULTRAN P-03 1L BROWN AR;1;65000;65000;0;ULP3;POLI;LT
CW7;UP31-BAR;ULTRAN P-03 1L BROWN AR;6;65000;390000;0;ULP3;POLI;LT
CW8;UP31-BAR;ULTRAN P-03 1L BROWN AR;2;65000;130000;0;ULP3;POLI;LT
CW9;UP31-BAR;ULTRAN P-03 1L BROWN AR;3;65000;195000;0;ULP3;POLI;LT
GUDANG;UP31-BAR;ULTRAN P-03 1L BROWN AR;0;65000;0;-10;ULP3;POLI;LT
CW1;UP31-BKJ;ULTRAN P-03 1L BROWN KJ;0;65000;0;0;ULP3;POLI;LT
CW3;UP31-BKJ;ULTRAN P-03 1L BROWN KJ;0;65000;0;0;ULP3;POLI;LT
CW4;UP31-BKJ;ULTRAN P-03 1L BROWN KJ;0;65000;0;0;ULP3;POLI;LT
CW5;UP31-BKJ;ULTRAN P-03 1L BROWN KJ;0;65000;0;0;ULP3;POLI;LT
CW7;UP31-BKJ;ULTRAN P-03 1L BROWN KJ;0;65000;0;0;ULP3;POLI;LT
CW8;UP31-BKJ;ULTRAN P-03 1L BROWN KJ;0;65000;0;0;ULP3;POLI;LT
GUDANG;UP31-BKJ;ULTRAN P-03 1L BROWN KJ;0;65000;0;0;ULP3;POLI;LT
CA0;UP31-DBR;ULTRAN P-03 1L DARK BROWN;2;65000;130000;0;ULP3;POLI;LT
CA1;UP31-DBR;ULTRAN P-03 1L DARK BROWN;3;65000;195000;1;ULP3;POLI;LT
CA2;UP31-DBR;ULTRAN P-03 1L DARK BROWN;1;65000;65000;0;ULP3;POLI;LT
CA3;UP31-DBR;ULTRAN P-03 1L DARK BROWN;3;65000;195000;1;ULP3;POLI;LT
CA4;UP31-DBR;ULTRAN P-03 1L DARK BROWN;5;65000;325000;3;ULP3;POLI;LT
CA5;UP31-DBR;ULTRAN P-03 1L DARK BROWN;8;65000;520000;5;ULP3;POLI;LT
CW1;UP31-DBR;ULTRAN P-03 1L DARK BROWN;4;65000;260000;0;ULP3;POLI;LT
CW2;UP31-DBR;ULTRAN P-03 1L DARK BROWN;3;65000;195000;0;ULP3;POLI;LT
CW3;UP31-DBR;ULTRAN P-03 1L DARK BROWN;4;65000;260000;0;ULP3;POLI;LT
CW4;UP31-DBR;ULTRAN P-03 1L DARK BROWN;3;65000;195000;0;ULP3;POLI;LT
CW5;UP31-DBR;ULTRAN P-03 1L DARK BROWN;0;65000;0;-2;ULP3;POLI;LT
CW6;UP31-DBR;ULTRAN P-03 1L DARK BROWN;2;65000;130000;0;ULP3;POLI;LT
CW7;UP31-DBR;ULTRAN P-03 1L DARK BROWN;3;65000;195000;0;ULP3;POLI;LT
CW8;UP31-DBR;ULTRAN P-03 1L DARK BROWN;4;65000;260000;1;ULP3;POLI;LT
CW9;UP31-DBR;ULTRAN P-03 1L DARK BROWN;5;65000;325000;0;ULP3;POLI;LT
GUDANG;UP31-DBR;ULTRAN P-03 1L DARK BROWN;0;65000;0;-13;ULP3;POLI;LT
CW8;UP31-MAIZE;ULTRAN P-03 1L MAIZE;1;63000;63000;1;ULP3;POLI;LT
9TJU;UP31-MHN;ULTRAN P-03 1L MAHONY;24;65000;1560000;0;ULP3;POLI;LT
CA0;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
CW1;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
CW2;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
CW3;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
CW4;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
CW5;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
CW6;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
CW7;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
CW8;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
CW9;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
GUDANG;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
RUSAK;UP31-MHN;ULTRAN P-03 1L MAHONY;0;65000;0;0;ULP3;POLI;LT
9CSA;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;0;77000;0;0;ULP3;POLI;LT
CA0;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;8;77000;616000;0;ULP3;POLI;LT
CA1;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;3;77000;231000;0;ULP3;POLI;LT
CA2;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;3;77000;231000;0;ULP3;POLI;LT
CA3;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;3;77000;231000;0;ULP3;POLI;LT
CA4;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;6;77000;462000;3;ULP3;POLI;LT
CA5;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;12;77000;924000;0;ULP3;POLI;LT
CW1;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;6;77000;462000;0;ULP3;POLI;LT
CW2;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;6;77000;462000;0;ULP3;POLI;LT
CW3;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;9;77000;693000;0;ULP3;POLI;LT
CW4;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;6;77000;462000;0;ULP3;POLI;LT
CW5;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;5;77000;385000;0;ULP3;POLI;LT
CW6;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;2;77000;154000;0;ULP3;POLI;LT
CW7;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;13;77000;1001000;5;ULP3;POLI;LT
CW8;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;8;77000;616000;0;ULP3;POLI;LT
CW9;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;7;77000;539000;0;ULP3;POLI;LT
GUDANG;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;53;77000;4081000;37;ULP3;POLI;LT
RUSAK;UP31-ND;ULTRAN P-03 1L NATURAL DOFT;0;77000;0;0;ULP3;POLI;LT
CA0;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;6;77000;462000;0;ULP3;POLI;LT
CA1;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;4;77000;308000;2;ULP3;POLI;LT
CA2;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;2;77000;154000;0;ULP3;POLI;LT
CA3;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;2;77000;154000;0;ULP3;POLI;LT
CA4;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;6;77000;462000;4;ULP3;POLI;LT
CW1;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;8;77000;616000;0;ULP3;POLI;LT
CW2;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;4;77000;308000;1;ULP3;POLI;LT
CW3;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;2;77000;154000;0;ULP3;POLI;LT
CW4;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;6;77000;462000;0;ULP3;POLI;LT
CW5;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;7;77000;539000;0;ULP3;POLI;LT
CW6;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;3;77000;231000;1;ULP3;POLI;LT
CW7;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;8;77000;616000;0;ULP3;POLI;LT
CW8;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;6;77000;462000;0;ULP3;POLI;LT
CW9;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;3;77000;231000;0;ULP3;POLI;LT
GUDANG;UP31-NG;ULTRAN P-03 1L NATURAL GLOSS;29;77000;2233000;12;ULP3;POLI;LT
CW1;UP31-PDK;ULTRAN P-03 1L PADAOK;2;63000;126000;2;ULP3;POLI;LT
CW2;UP31-PDK;ULTRAN P-03 1L PADAOK;1;63000;63000;1;ULP3;POLI;LT
CW5;UP31-PDK;ULTRAN P-03 1L PADAOK;0;63000;0;0;ULP3;POLI;LT
CW2;UP31-RW;ULTRAN P-03 1L RED WOOD;0;63000;0;0;ULP3;POLI;LT
CA0;UP31-SHPB;ULTRAN P-03 1L SHP BROWN;2;65000;130000;0;ULP3;POLI;LT
CA3;UP31-SHPB;ULTRAN P-03 1L SHP BROWN;0;65000;0;0;ULP3;POLI;LT
CW1;UP31-SHPB;ULTRAN P-03 1L SHP BROWN;0;65000;0;0;ULP3;POLI;LT
CW2;UP31-SHPB;ULTRAN P-03 1L SHP BROWN;0;65000;0;0;ULP3;POLI;LT
CW3;UP31-SHPB;ULTRAN P-03 1L SHP BROWN;2;65000;130000;0;ULP3;POLI;LT
CW4;UP31-SHPB;ULTRAN P-03 1L SHP BROWN;1;65000;65000;0;ULP3;POLI;LT
CW5;UP31-SHPB;ULTRAN P-03 1L SHP BROWN;3;65000;195000;1;ULP3;POLI;LT
CW6;UP31-SHPB;ULTRAN P-03 1L SHP BROWN;1;65000;65000;1;ULP3;POLI;LT
CW7;UP31-SHPB;ULTRAN P-03 1L SHP BROWN;0;65000;0;0;ULP3;POLI;LT
CW8;UP31-SHPB;ULTRAN P-03 1L SHP BROWN;1;65000;65000;0;ULP3;POLI;LT
GUDANG;UP31-SHPB;ULTRAN P-03 1L SHP BROWN;9;65000;585000;6;ULP3;POLI;LT
CA0;UP31-SYLW;ULTRAN P-03 1L SOLAR YELLOW;2;65000;130000;0;ULP3;POLI;LT
CA1;UP31-SYLW;ULTRAN P-03 1L SOLAR YELLOW;2;65000;130000;2;ULP3;POLI;LT
CW1;UP31-SYLW;ULTRAN P-03 1L SOLAR YELLOW;7;65000;455000;4;ULP3;POLI;LT
CW3;UP31-SYLW;ULTRAN P-03 1L SOLAR YELLOW;2;65000;130000;0;ULP3;POLI;LT
CW4;UP31-SYLW;ULTRAN P-03 1L SOLAR YELLOW;2;65000;130000;0;ULP3;POLI;LT
CW5;UP31-SYLW;ULTRAN P-03 1L SOLAR YELLOW;5;65000;325000;3;ULP3;POLI;LT
CW7;UP31-SYLW;ULTRAN P-03 1L SOLAR YELLOW;1;65000;65000;0;ULP3;POLI;LT
CW8;UP31-SYLW;ULTRAN P-03 1L SOLAR YELLOW;2;65000;130000;0;ULP3;POLI;LT
CW9;UP31-SYLW;ULTRAN P-03 1L SOLAR YELLOW;1;65000;65000;1;ULP3;POLI;LT
GUDANG;UP31-SYLW;ULTRAN P-03 1L SOLAR YELLOW;8;65000;520000;4;ULP3;POLI;LT
CA0;UP31-TEAK;ULTRAN P-03 1L TEAK;10;65000;650000;2;ULP3;POLI;LT
CA1;UP31-TEAK;ULTRAN P-03 1L TEAK;3;65000;195000;0;ULP3;POLI;LT
CA2;UP31-TEAK;ULTRAN P-03 1L TEAK;2;65000;130000;0;ULP3;POLI;LT
